01000001,[['Toán', '8.4'], ['Văn', '8.5'], ['Sử', '6.75'], ['Địa', '6'], ['Ngoại ngữ', '9.2'], ['GDCD', '9']]
01010969,[['Toán', '7.4'], ['Văn', '7.5'], ['Sử', '7.75'], ['Địa', '7'], ['Ngoại ngữ', '7.6'], ['GDCD', '9']]
01010970,[['Toán', '7.6'], ['Văn', '8'], ['Sử', '8.25'], ['Địa', '5.75'], ['Ngoại ngữ', '9'], ['GDCD', '9.75']]
01010971,[['Toán', '7.4'], ['Văn', '8.5'], ['Sử', '8.25'], ['Địa', '5.75'], ['Ngoại ngữ', '9'], ['GDCD', '9.75']]
01010972,[['Toán', '7'], ['Văn', '9.25'], ['Sử', '7.25'], ['Địa', '6.5'], ['Ngoại ngữ', '9'], ['GDCD', '9.75']]
01010973,[['Toán', '6.8'], ['Văn', '8.5'], ['Sử', '3'], ['Địa', '4'], ['Ngoại ngữ', '8.6'], ['GDCD', '8.5']]
01010974,[['Toán', '4.6'], ['Văn', '7.5'], ['Sử', '5.75'], ['Địa', '4'], ['Ngoại ngữ', '8.2'], ['GDCD', '5.25']]
01010975,[['Toán', '6.8'], ['Văn', '8.25'], ['Sử', '7.75'], ['Địa', '7.25'], ['Ngoại ngữ', '8.2'], ['GDCD', '9.25']]
01010976,[['Toán', '7.6'], ['Văn', '8.25'], ['Sử', '7.25'], ['Địa', '5'], ['Ngoại ngữ', '7.4'], ['GDCD', '9']]
01010977,[['Toán', '6.4'], ['Văn', '8.75'], ['Sử', '5.75'], ['Địa', '4.75'], ['Ngoại ngữ', '5.2'], ['GDCD', '8.5']]
01010978,[['Toán', '8.4'], ['Văn', '8.5'], ['Sử', '6.5'], ['Địa', '7'], ['Ngoại ngữ', '8.8'], ['GDCD', '9.25']]
01010979,[['Toán', '7.8'], ['Văn', '7.75'], ['Sử', '7'], ['Địa', '5.75'], ['Ngoại ngữ', '8.8'], ['GDCD', '9']]
01010980,[['Toán', '5'], ['Văn', '6.75'], ['Sử', '4.75'], ['Địa', '4.5'], ['Ngoại ngữ', '2.6'], ['GDCD', '8.75']]
01010981,[['Toán', '8'], ['Văn', '8.25'], ['Sử', '6.25'], ['Địa', '6'], ['Ngoại ngữ', '9'], ['GDCD', '9.25']]
01010982,[['Toán', '5.2'], ['Văn', '8.25'], ['Sử', '7.25'], ['Địa', '6.25'], ['Ngoại ngữ', '8.2'], ['GDCD', '9.5']]
01010983,[['Toán', '6.8'], ['Văn', '7.25'], ['Sử', '7.5'], ['Địa', '7.25'], ['Ngoại ngữ', '9'], ['GDCD', '9']]
01010984,[['Toán', '7.2'], ['Văn', '7.75'], ['Sử', '5.25'], ['Địa', '6.5'], ['Ngoại ngữ', '8'], ['GDCD', '8.25']]
01010985,[['Toán', '7.6'], ['Văn', '8.75'], ['Sử', '8.5'], ['Địa', '7.25'], ['Ngoại ngữ', '9'], ['GDCD', '8.75']]
01010986,[['Toán', '7.2'], ['Văn', '9.25'], ['Sử', '6.5'], ['Địa', '5'], ['Ngoại ngữ', '9'], ['GDCD', '8.25']]
01010987,[['Toán', '7.8'], ['Văn', '9'], ['Sử', '9'], ['Địa', '7.5'], ['Ngoại ngữ', '8.8'], ['GDCD', '8.5']]
01010988,[['Toán', '7.6'], ['Văn', '7.25'], ['Sử', '6.5'], ['Địa', '6.25'], ['Ngoại ngữ', '7.4'], ['GDCD', '9.25']]
01010989,[['Toán', '8.2'], ['Văn', '7.25'], ['Sử', '4'], ['Địa', '5'], ['Ngoại ngữ', '7.2'], ['GDCD', '7.75']]
01010990,[['Toán', '7'], ['Văn', '8'], ['Sử', '6'], ['Địa', '5.5'], ['Ngoại ngữ', '8.2'], ['GDCD', '6.25']]
01010991,[['Toán', '6.6'], ['Văn', '6.25'], ['Sử', '7.75'], ['Địa', '6.75'], ['Ngoại ngữ', '4.8'], ['GDCD', '9']]
01010992,[['Toán', '7.8'], ['Văn', '8.25'], ['Sử', '9.5'], ['Địa', '9'], ['Ngoại ngữ', '9.2'], ['GDCD', '9.75']]
01010993,[['Toán', '6.8'], ['Văn', '8'], ['Sử', '6.75'], ['Địa', '5.25'], ['Ngoại ngữ', '9'], ['GDCD', '8.5']]
01010994,[['Toán', '6.4'], ['Văn', '7.75'], ['Sử', '4.5'], ['Địa', '5.5'], ['Ngoại ngữ', '6'], ['GDCD', '7.25']]
01010995,[['Toán', '7.4'], ['Văn', '7.25'], ['Sử', '6.75'], ['Địa', '7.5'], ['Ngoại ngữ', '8.6'], ['GDCD', '7.5']]
01010996,[['Toán', '5'], ['Văn', '8'], ['Sử', '5.25'], ['Địa', '6.5'], ['Ngoại ngữ', '7'], ['GDCD', '9.25']]
01010997,[['Toán', '7'], ['Văn', '8.25'], ['Sử', '7.5'], ['Địa', '6.5'], ['Ngoại ngữ', '8.8'], ['GDCD', '9']]
01010998,[['Toán', '9'], ['Văn', '9.5'], ['Sử', '7'], ['Địa', '5.5'], ['Ngoại ngữ', '9.2'], ['GDCD', '8.5']]
01010999,[['Toán', '5.8'], ['Văn', '7.5'], ['Sử', '8'], ['Địa', '5.75'], ['Ngoại ngữ', '5'], ['GDCD', '8']]
01011000,[['Toán', '9'], ['Văn', '8.75'], ['Sử', '8'], ['Địa', '8'], ['Ngoại ngữ', '8.8'], ['GDCD', '10']]
01011001,[['Toán', '8'], ['Văn', '8.75'], ['Sử', '6.5'], ['Địa', '4'], ['Ngoại ngữ', '9.2'], ['GDCD', '7']]
01011002,[['Toán', '7.4'], ['Văn', '6.75'], ['Sử', '7.25'], ['Địa', '7.25'], ['Ngoại ngữ', '6'], ['GDCD', '8.75']]
01011003,[['Toán', '3.2'], ['Văn', '3.25'], ['Sử', '2.25'], ['Địa', '5'], ['Ngoại ngữ', '1.6'], ['GDCD', '6.25']]
01011004,[['Toán', '6.6'], ['Văn', '7.75'], ['Sử', '5.75'], ['Địa', '7'], ['Ngoại ngữ', '4.4'], ['GDCD', '8.25']]
01011005,[['Toán', '6.8'], ['Văn', '7.75'], ['Sử', '7.75'], ['Địa', '7'], ['Ngoại ngữ', '9'], ['GDCD', '7.5']]
01011006,[['Toán', '5.4'], ['Văn', '7.5'], ['Sử', '5'], ['Địa', '4.25'], ['Ngoại ngữ', '3.6'], ['GDCD', '7.75']]
01011007,[['Toán', '6.8'], ['Văn', '6.75'], ['Sử', '6.25'], ['Địa', '6'], ['Ngoại ngữ', '8.4'], ['GDCD', '8.5']]
01011008,[['Toán', '7.4'], ['Văn', '6.75'], ['Sử', '4.75'], ['Địa', '5.75'], ['Ngoại ngữ', '5.6'], ['GDCD', '8.75']]
01011009,[['Toán', '7.8'], ['Văn', '9.25'], ['Sử', '8.5'], ['Địa', '7.5'], ['Ngoại ngữ', '9.6'], ['GDCD', '9']]
01011010,[['Toán', '6.8'], ['Văn', '6'], ['Sử', '4.5'], ['Địa', '5.5'], ['Ngoại ngữ', '4'], ['GDCD', '8.25']]
01011011,[['Toán', '5.2'], ['Văn', '8'], ['Sử', '5.25'], ['Địa', '5'], ['Ngoại ngữ', '7.2'], ['GDCD', '8']]
01011012,[['Toán', '7.6'], ['Văn', '9'], ['Sử', '7.5'], ['Địa', '7.5'], ['Ngoại ngữ', '8.2'], ['GDCD', '9.25']]
01011013,[['Toán', '8.4'], ['Văn', '9.25'], ['Sử', '7.5'], ['Địa', '7'], ['Ngoại ngữ', '8.6'], ['GDCD', '8.75']]
01011014,[['Toán', '2.6'], ['Văn', '6'], ['Sử', '6'], ['Địa', '6'], ['Ngoại ngữ', '2.2'], ['GDCD', '6']]
01011015,[['Toán', '3.4'], ['Văn', '4.5'], ['Sử', '5.5'], ['Địa', '5'], ['Ngoại ngữ', '2.8'], ['GDCD', '9']]
01011016,[['Toán', '7.4'], ['Văn', '8.75'], ['Sử', '8.75'], ['Địa', '5.5'], ['Ngoại ngữ', '9.2'], ['GDCD', '9.25']]
01011017,[['Toán', '8.4'], ['Văn', '8'], ['Sử', '6.25'], ['Địa', '6.75'], ['Ngoại ngữ', '9.4'], ['GDCD', '9']]
01011018,[['Toán', '4.6'], ['Văn', '6.75'], ['Sử', '3.25'], ['Địa', '5.75'], ['Ngoại ngữ', '2'], ['GDCD', '6.75']]
01011019,[['Toán', '7'], ['Văn', '6.5'], ['Sử', '7.5'], ['Địa', '6.75'], ['Ngoại ngữ', '4.4'], ['GDCD', '9']]
01011020,[['Toán', '4.4'], ['Văn', '7.25'], ['Sử', '5.5'], ['Địa', '5.5'], ['Ngoại ngữ', '5.2'], ['GDCD', '7.5']]
01011021,[['Toán', '6.8'], ['Văn', '9.25'], ['Sử', '6.25'], ['Địa', '6'], ['Ngoại ngữ', '8'], ['GDCD', '8.75']]
01011022,[['Toán', '5.4'], ['Văn', '7.25'], ['Sử', '4.5'], ['Địa', '6'], ['Ngoại ngữ', '4.6'], ['GDCD', '7.75']]
01011023,[['Toán', '8'], ['Văn', '8'], ['Sử', '6.75'], ['Địa', '7.25'], ['Ngoại ngữ', '8.6'], ['GDCD', '8']]
01011024,[['Toán', '8'], ['Văn', '8.25'], ['Sử', '5.25'], ['Địa', '6.25'], ['Ngoại ngữ', '8.4'], ['GDCD', '9.5']]
01011025,[['Toán', '8'], ['Văn', '7.5'], ['Sử', '9.75'], ['Địa', '7.75'], ['Ngoại ngữ', '8.6'], ['GDCD', '9.75']]
01011026,[['Toán', '7.4'], ['Văn', '8'], ['Sử', '7.25'], ['Địa', '5.5'], ['Ngoại ngữ', '8.8'], ['GDCD', '8.25']]
01011027,[['Toán', '7.2'], ['Văn', '6.5'], ['Sử', '7.75'], ['Địa', '5.25'], ['Ngoại ngữ', '6.6'], ['GDCD', '9']]
01011028,[['Toán', '5.4'], ['Văn', '8'], ['Sử', '4.75'], ['Địa', '6'], ['Ngoại ngữ', '3.8'], ['GDCD', '7.5']]
01011029,[['Toán', '7.2'], ['Văn', '7.75'], ['Sử', '8.5'], ['Địa', '6.75'], ['Ngoại ngữ', '8'], ['GDCD', '8.25']]
01011030,[['Toán', '8'], ['Văn', '8'], ['Sử', '8.5'], ['Địa', '7.5'], ['Ngoại ngữ', '8.8'], ['GDCD', '9.25']]
01011031,[['Toán', '6.2'], ['Văn', '6.5'], ['Sử', '6'], ['Địa', '4.5'], ['Ngoại ngữ', '6.4'], ['GDCD', '8']]
01011032,[['Toán', '7.6'], ['Văn', '8.75'], ['Sử', '4.25'], ['Địa', '5.5'], ['Ngoại ngữ', '6.8'], ['GDCD', '8']]
01011033,[['Toán', '6'], ['Văn', '4'], ['Sử', '5'], ['Địa', '5.75'], ['Ngoại ngữ', '8.8'], ['GDCD', '8.75']]
01011034,[['Toán', '6'], ['Văn', '7.5'], ['Sử', '9'], ['Địa', '8'], ['Ngoại ngữ', '8'], ['GDCD', '9.25']]
01011035,[['Toán', '7.8'], ['Văn', '7.25'], ['Sử', '8.5'], ['Địa', '6.75'], ['Ngoại ngữ', '9'], ['GDCD', '9.5']]
01011036,[['Toán', '5'], ['Văn', '7.75'], ['Sử', '5'], ['Địa', '7.75'], ['Ngoại ngữ', '3.2'], ['GDCD', '9.5']]
01011037,[['Toán', '8.2'], ['Văn', '7.25'], ['Sử', '5.25'], ['Địa', '6.25'], ['Ngoại ngữ', '7.8'], ['GDCD', '9']]
01011038,[['Toán', '7.6'], ['Văn', '7.5'], ['Sử', '7.75'], ['Địa', '8.5'], ['Ngoại ngữ', '8.4'], ['GDCD', '8.5']]
01011039,[['Toán', '8.4'], ['Văn', '8.5'], ['Sử', '8.75'], ['Địa', '8'], ['Ngoại ngữ', '8.4'], ['GDCD', '9.25']]
01011040,[['Toán', '8.2'], ['Văn', '8.25'], ['Sử', '7'], ['Địa', '5.75'], ['Ngoại ngữ', '9.8'], ['GDCD', '8.75']]
01011041,[['Toán', '8'], ['Văn', '8'], ['Sử', '5.5'], ['Địa', '7.5'], ['Ngoại ngữ', '8.4'], ['GDCD', '8.25']]
01011042,[['Toán', '4.8'], ['Văn', '7.25'], ['Sử', '6.25'], ['Địa', '5.25'], ['Ngoại ngữ', '4.2'], ['GDCD', '8.25']]
01011043,[['Toán', '6.6'], ['Văn', '7.5'], ['Sử', '6.25'], ['Địa', '6'], ['Ngoại ngữ', '9'], ['GDCD', '8.75']]
01011044,[['Toán', '8.6'], ['Văn', '8.75'], ['Sử', '8.25'], ['Địa', '7'], ['Ngoại ngữ', '9'], ['GDCD', '9.25']]
01011045,[['Toán', '7.8'], ['Văn', '7.5'], ['Sử', '7.25'], ['Địa', '6.75'], ['Ngoại ngữ', '9'], ['GDCD', '9.75']]
01011046,[['Toán', '8.4'], ['Lí', '3.5'], ['Hóa', '7.5'], ['Sinh', '5.5'], ['Văn', '7.25'], ['Ngoại ngữ', '8.4']]
01011047,[['Toán', '7.6'], ['Lí', '5.5'], ['Hóa', '6.75'], ['Sinh', '7'], ['Văn', '6.75'], ['Ngoại ngữ', '8.4']]
01011048,[['Toán', '7.8'], ['Lí', '6.25'], ['Hóa', '6.5'], ['Sinh', '4.75'], ['Văn', '7.25'], ['Ngoại ngữ', '7']]
01011049,[['Toán', '7.4'], ['Lí', '3.25'], ['Hóa', '5.75'], ['Sinh', '6'], ['Văn', '8'], ['Ngoại ngữ', '8.6']]
01011050,[['Toán', '8'], ['Lí', '8.5'], ['Hóa', '7'], ['Sinh', '5.75'], ['Văn', '7.75'], ['Ngoại ngữ', '7.8']]
01011051,[['Toán', '8.6'], ['Lí', '4.25'], ['Hóa', '7.75'], ['Sinh', '5.75'], ['Văn', '7.5'], ['Ngoại ngữ', '8.6']]
01011052,[['Toán', '8.2'], ['Lí', '7'], ['Hóa', '8.5'], ['Sinh', '5.5'], ['Văn', '8.5'], ['Ngoại ngữ', '9.8']]
01011053,[['Toán', '8.6'], ['Lí', '8.5'], ['Hóa', '6.5'], ['Sinh', '7'], ['Văn', '8.75'], ['Ngoại ngữ', '8.8']]
01011054,[['Toán', '9'], ['Lí', '9.25'], ['Hóa', '7.25'], ['Sinh', '5'], ['Văn', '6'], ['Ngoại ngữ', '8.2']]
01011055,[['Toán', '9'], ['Lí', '4'], ['Hóa', '9.25'], ['Sinh', '9.25'], ['Văn', '7.5'], ['Ngoại ngữ', '6.4']]
01011056,[['Toán', '7.8'], ['Lí', '8'], ['Hóa', '6.75'], ['Sinh', '7'], ['Văn', '6.5'], ['Ngoại ngữ', '9']]
01011057,[['Toán', '8.2'], ['Lí', '5.25'], ['Hóa', '8'], ['Sinh', '7'], ['Văn', '7'], ['Ngoại ngữ', '8.8']]
01011058,[['Toán', '8.4'], ['Lí', '6.5'], ['Hóa', '6.75'], ['Sinh', '8.5'], ['Văn', '7.5'], ['Ngoại ngữ', '9.4']]
01011059,[['Toán', '7.8'], ['Lí', '7.5'], ['Hóa', '5.75'], ['Sinh', '6.5'], ['Văn', '6'], ['Ngoại ngữ', '8.6']]
01011060,[['Toán', '7.6'], ['Lí', '4.25'], ['Hóa', '5.5'], ['Sinh', '4.75'], ['Văn', '6.75'], ['Ngoại ngữ', '8.2']]
01011061,[['Toán', '8.2'], ['Lí', '7'], ['Hóa', '4.25'], ['Sinh', '6'], ['Văn', '7.5'], ['Ngoại ngữ', '8']]
01011062,[['Toán', '8'], ['Lí', '5'], ['Hóa', '8.25'], ['Sinh', '6.75'], ['Văn', '6'], ['Ngoại ngữ', '9']]
01011063,[['Toán', '8'], ['Lí', '7'], ['Hóa', '3.75'], ['Sinh', '6.25'], ['Văn', '6.75'], ['Ngoại ngữ', '7.2']]
01011064,[['Toán', '8.4'], ['Lí', '6.75'], ['Hóa', '4.75'], ['Sinh', '5.75'], ['Văn', '8'], ['Ngoại ngữ', '7.2']]
01011065,[['Toán', '9.2'], ['Lí', '7.75'], ['Hóa', '8.5'], ['Sinh', '6'], ['Văn', '6.5'], ['Ngoại ngữ', '8']]
01011066,[['Toán', '7.8'], ['Lí', '7.5'], ['Hóa', '7.5'], ['Sinh', '5.75'], ['Văn', '6.5'], ['Ngoại ngữ', '7.2']]
01011067,[['Toán', '8.2'], ['Lí', '8'], ['Hóa', '6.5'], ['Sinh', '4.75'], ['Văn', '6.25'], ['Ngoại ngữ', '8.6']]
01011068,[['Toán', '7.2'], ['Lí', '7'], ['Hóa', '6.5'], ['Sinh', '7.5'], ['Văn', '6.25'], ['Ngoại ngữ', '7.4']]
01011069,[['Toán', '8.6'], ['Lí', '8.5'], ['Hóa', '5'], ['Sinh', '6'], ['Văn', '6.75'], ['Ngoại ngữ', '9.4']]
01011070,[['Toán', '8'], ['Lí', '4.75'], ['Hóa', '4.25'], ['Sinh', '5.5'], ['Văn', '8.75'], ['Ngoại ngữ', '8.4']]
01011071,[['Toán', '8'], ['Lí', '3.5'], ['Hóa', '6.75'], ['Sinh', '6.5'], ['Văn', '7'], ['Ngoại ngữ', '8.4']]
01011072,[['Toán', '8.4'], ['Lí', '8.25'], ['Hóa', '7.5'], ['Sinh', '7'], ['Văn', '7.5'], ['Ngoại ngữ', '9.2']]
01011073,[['Toán', '7.8'], ['Lí', '5.25'], ['Hóa', '7.5'], ['Sinh', '6.25'], ['Văn', '8.5'], ['Ngoại ngữ', '8']]
01011074,[['Toán', '8.6'], ['Lí', '8.25'], ['Hóa', '3.25'], ['Sinh', '4.75'], ['Văn', '7.5'], ['Ngoại ngữ', '9.2']]
01011075,[['Toán', '8.2'], ['Lí', '5.5'], ['Hóa', '4.75'], ['Sinh', '4.25'], ['Văn', '6'], ['Ngoại ngữ', '8.6']]
01011076,[['Toán', '7'], ['Lí', '6'], ['Hóa', '7.25'], ['Sinh', '5.25'], ['Văn', '7.5'], ['Ngoại ngữ', '7']]
01011077,[['Toán', '6.8'], ['Lí', '8.25'], ['Hóa', '7.5'], ['Sinh', '5'], ['Văn', '7.5'], ['Ngoại ngữ', '4.4']]
01011078,[['Toán', '8.4'], ['Lí', '8'], ['Hóa', '7.25'], ['Sinh', '5.25'], ['Văn', '7.75'], ['Ngoại ngữ', '8.4']]
01011079,[['Toán', '8.4'], ['Lí', '7.25'], ['Hóa', '8'], ['Sinh', '3.75'], ['Văn', '7.25'], ['Ngoại ngữ', '2.2']]
01011080,[['Toán', '9'], ['Lí', '8'], ['Hóa', '8'], ['Sinh', '5.5'], ['Văn', '6.5'], ['Ngoại ngữ', '8.4']]
01011081,[['Toán', '8.8'], ['Lí', '8.5'], ['Hóa', '8.5'], ['Sinh', '8'], ['Văn', '8.5'], ['Ngoại ngữ', '9.4']]
01011082,[['Toán', '7.6'], ['Lí', '7'], ['Hóa', '4'], ['Sinh', '6.5'], ['Văn', '8.25'], ['Ngoại ngữ', '8.6']]
01011083,[['Toán', '8.4'], ['Lí', '8.25'], ['Hóa', '8'], ['Sinh', '5.75'], ['Văn', '7'], ['Ngoại ngữ', '7']]
01011084,[['Toán', '9'], ['Lí', '8.75'], ['Hóa', '7.5'], ['Sinh', '7.5'], ['Văn', '8.75'], ['Ngoại ngữ', '9']]
01011085,[['Toán', '8'], ['Lí', '8.25'], ['Hóa', '5.25'], ['Sinh', '6.75'], ['Văn', '8.5'], ['Ngoại ngữ', '8.4']]
01011086,[['Toán', '7.4'], ['Lí', '6'], ['Hóa', '8.25'], ['Sinh', '6.25'], ['Văn', '6.25'], ['Ngoại ngữ', '7.2']]
01011087,[['Toán', '7.4'], ['Lí', '8.25'], ['Hóa', '6.75'], ['Sinh', '7.25'], ['Văn', '8.25'], ['Ngoại ngữ', '8.8']]
01011088,[['Toán', '8'], ['Lí', '7.75'], ['Hóa', '5'], ['Sinh', '5.25'], ['Văn', '7.75'], ['Ngoại ngữ', '7.2']]
01011089,[['Toán', '8.2'], ['Lí', '6'], ['Hóa', '8'], ['Sinh', '7.75'], ['Văn', '9'], ['Ngoại ngữ', '9.4']]
01011090,[['Toán', '7.2'], ['Lí', '4.75'], ['Hóa', '4'], ['Sinh', '6'], ['Văn', '6.75'], ['Ngoại ngữ', '7.2']]
01011091,[['Toán', '7.8'], ['Lí', '8'], ['Hóa', '7.75'], ['Sinh', '4.75'], ['Văn', '7'], ['Ngoại ngữ', '5.4']]
01011092,[['Toán', '7.2'], ['Lí', '7.75'], ['Hóa', '7.5'], ['Sinh', '6'], ['Văn', '6.75'], ['Ngoại ngữ', '6.4']]
01011093,[['Toán', '8'], ['Lí', '8'], ['Hóa', '7'], ['Sinh', '6.5'], ['Văn', '7.5'], ['Ngoại ngữ', '3.6']]
01011094,[['Toán', '7.6'], ['Lí', '4.25'], ['Hóa', '4'], ['Sinh', '4'], ['Văn', '8.5'], ['Ngoại ngữ', '7.6']]
01011095,[['Toán', '8.6'], ['Lí', '7.75'], ['Hóa', '7'], ['Sinh', '7.5'], ['Văn', '7.5'], ['Ngoại ngữ', '9.8']]
01011096,[['Toán', '8.2'], ['Lí', '8.5'], ['Hóa', '8.25'], ['Sinh', '8'], ['Văn', '7.5'], ['Ngoại ngữ', '9.8']]
01011097,[['Toán', '7.2'], ['Lí', '7.25'], ['Hóa', '7.5'], ['Sinh', '4.5'], ['Văn', '8'], ['Ngoại ngữ', '4.8']]
01011098,[['Toán', '7.8'], ['Lí', '5.25'], ['Hóa', '7'], ['Sinh', '4'], ['Văn', '8'], ['Ngoại ngữ', '8.8']]
01011099,[['Toán', '8'], ['Lí', '7'], ['Hóa', '6.5'], ['Sinh', '7'], ['Văn', '7.75'], ['Ngoại ngữ', '7.8']]
01011100,[['Toán', '8.6'], ['Lí', '8.5'], ['Hóa', '7.75'], ['Sinh', '8.25'], ['Văn', '8.25'], ['Ngoại ngữ', '9']]
01011101,[['Toán', '7.2'], ['Lí', '7.25'], ['Hóa', '7.5'], ['Sinh', '6.5'], ['Văn', '5.75'], ['Ngoại ngữ', '6.6']]
01011102,[['Toán', '8.6'], ['Lí', '8.75'], ['Hóa', '6'], ['Sinh', '3'], ['Văn', '6.75'], ['Ngoại ngữ', '8.8']]
01011103,[['Toán', '7.6'], ['Lí', '5'], ['Hóa', '8.25'], ['Sinh', '6'], ['Văn', '8.5'], ['Ngoại ngữ', '4']]
01011104,[['Toán', '8'], ['Lí', '8'], ['Hóa', '6.75'], ['Sinh', '7.25'], ['Văn', '7.25'], ['Ngoại ngữ', '9.4']]
01011105,[['Toán', '6.6'], ['Lí', '4.25'], ['Hóa', '5.5'], ['Sinh', '7.75'], ['Văn', '8'], ['Ngoại ngữ', '7.8']]
01011106,[['Toán', '8'], ['Lí', '8'], ['Hóa', '3.75'], ['Sinh', '6'], ['Văn', '8.25'], ['Ngoại ngữ', '7.6']]
01011107,[['Toán', '8.6'], ['Lí', '8.25'], ['Hóa', '7.5'], ['Sinh', '6.25'], ['Văn', '8.5'], ['Ngoại ngữ', '8.8']]
01011108,[['Toán', '8'], ['Lí', '5.75'], ['Hóa', '6.5'], ['Sinh', '7'], ['Văn', '8.25'], ['Ngoại ngữ', '5.2']]
01011109,[['Toán', '7.8'], ['Lí', '7.75'], ['Hóa', '4.25'], ['Sinh', '4.25'], ['Văn', '8'], ['Ngoại ngữ', '9.2']]
01011110,[['Toán', '8.8'], ['Lí', '7.5'], ['Hóa', '5.75'], ['Sinh', '6.75'], ['Văn', '7.75'], ['Ngoại ngữ', '9.4']]
01011111,[['Toán', '9'], ['Lí', '8.75'], ['Hóa', '7.25'], ['Sinh', '6.5'], ['Văn', '8.75'], ['Ngoại ngữ', '8.8']]
01011112,[['Toán', '8.4'], ['Lí', '8'], ['Hóa', '7.75'], ['Sinh', '6'], ['Văn', '7.5'], ['Ngoại ngữ', '9.6']]
01011113,[['Toán', '7.6'], ['Lí', '4.5'], ['Hóa', '8.5'], ['Sinh', '7.5'], ['Văn', '7.75'], ['Ngoại ngữ', '6.8']]
01011114,[['Toán', '7.4'], ['Lí', '8'], ['Hóa', '5.5'], ['Sinh', '4.25'], ['Văn', '6.5'], ['Ngoại ngữ', '8.6']]
01011115,[['Toán', '6.6'], ['Lí', '6.5'], ['Hóa', '5.5'], ['Sinh', '7'], ['Văn', '8.25'], ['Ngoại ngữ', '7']]
01011116,[['Toán', '7'], ['Lí', '7.5'], ['Hóa', '7.5'], ['Sinh', '6.75'], ['Văn', '8'], ['Ngoại ngữ', '7.8']]
01011117,[['Toán', '8.6'], ['Lí', '8'], ['Hóa', '7'], ['Sinh', '7.25'], ['Văn', '8.5'], ['Ngoại ngữ', '8.8']]
01011118,[['Toán', '8.4'], ['Lí', '5.75'], ['Hóa', '6.25'], ['Sinh', '5.5'], ['Văn', '8'], ['Ngoại ngữ', '6.4']]
01011119,[['Toán', '7.8'], ['Lí', '9'], ['Hóa', '8.25'], ['Sinh', '6.5'], ['Văn', '7.5'], ['Ngoại ngữ', '9.2']]
01011120,[['Toán', '8.6'], ['Lí', '8.5'], ['Hóa', '5.75'], ['Sinh', '6.5'], ['Văn', '5.5'], ['Ngoại ngữ', '8.8']]
01011121,[['Toán', '7.6'], ['Lí', '8.25'], ['Hóa', '7.25'], ['Sinh', '7.25'], ['Văn', '8.25'], ['Ngoại ngữ', '9']]
01011122,[['Toán', '8'], ['Lí', '8.25'], ['Hóa', '8.25'], ['Sinh', '6.25'], ['Văn', '6.75'], ['Ngoại ngữ', '6.2']]
01011123,[['Toán', '8.8'], ['Lí', '9'], ['Hóa', '8.25'], ['Sinh', '8'], ['Văn', '7.75'], ['Ngoại ngữ', '8.6']]
01011124,[['Toán', '8'], ['Lí', '8.75'], ['Hóa', '4.25'], ['Sinh', '5'], ['Văn', '7.75'], ['Ngoại ngữ', '9.4']]
01011125,[['Toán', '7.6'], ['Lí', '7.25'], ['Hóa', '7.25'], ['Sinh', '5'], ['Văn', '7.5'], ['Ngoại ngữ', '7.8']]
01011126,[['Toán', '7.4'], ['Lí', '6.5'], ['Hóa', '2.75'], ['Sinh', '5'], ['Văn', '7'], ['Ngoại ngữ', '9.2']]
01011127,[['Toán', '7.4'], ['Lí', '8.5'], ['Hóa', '4.75'], ['Sinh', '6.5'], ['Văn', '8.5'], ['Ngoại ngữ', '9.6']]
01011128,[['Toán', '7.8'], ['Lí', '5'], ['Hóa', '7.25'], ['Sinh', '7.75'], ['Văn', '8.25'], ['Ngoại ngữ', '9']]
01011129,[['Toán', '6.8'], ['Lí', '4.25'], ['Hóa', '7.5'], ['Sinh', '7'], ['Văn', '5.75'], ['Ngoại ngữ', '8']]
01011130,[['Toán', '7.2'], ['Lí', '4.5'], ['Hóa', '3'], ['Sinh', '5.75'], ['Văn', '7.75'], ['Ngoại ngữ', '6.6']]
01011131,[['Toán', '7.2'], ['Lí', '7'], ['Hóa', '8.25'], ['Sinh', '5.25'], ['Văn', '7.25'], ['Ngoại ngữ', '6.6']]
01011132,[['Toán', '8.8'], ['Lí', '9.25'], ['Hóa', '9.5'], ['Sinh', '6.75'], ['Văn', '8.5'], ['Ngoại ngữ', '8.2']]
01011133,[['Toán', '8.8'], ['Lí', '4.5'], ['Hóa', '8.5'], ['Sinh', '8.75'], ['Văn', '7'], ['Ngoại ngữ', '9.6']]
01011134,[['Toán', '6.2'], ['Lí', '4.75'], ['Hóa', '4.75'], ['Sinh', '6.25'], ['Văn', '8.75'], ['Ngoại ngữ', '6.4']]
01011135,[['Toán', '8.4'], ['Lí', '9'], ['Hóa', '6.75'], ['Sinh', '6.75'], ['Văn', '6.5'], ['Ngoại ngữ', '9.6']]
01011136,[['Toán', '6.8'], ['Lí', '6'], ['Hóa', '4.5'], ['Sinh', '6.5'], ['Văn', '7.25'], ['Ngoại ngữ', '8.2']]
01011137,[['Toán', '8'], ['Lí', '5'], ['Hóa', '6.75'], ['Sinh', '5.25'], ['Văn', '7'], ['Ngoại ngữ', '3.2']]
01011138,[['Toán', '7.6'], ['Lí', '3.75'], ['Hóa', '7.25'], ['Sinh', '6.25'], ['Văn', '8.5'], ['Ngoại ngữ', '7.8']]
